configuration_installation_chauffage_n1,conso_chauffage_installation_chauffage_n1,type_generateur_n1_ecs_n1,numero_voie_ban,score_ban,surface_habitable_immeuble,conso_auxiliaires_ep,deperditions_murs,cout_eclairage,conso_auxiliaires_ef,statut_geocodage,ventilation_posterieure_2012,cout_chauffage,conso_5_usages_par_m2_ep,date_etablissement_dpe,conso_ecs_ef_energie_n1,conso_ecs_ef_energie_n2,emission_ges_chauffage,description_installation_chauffage_n1,conso_5_usages_par_m2_ef,cout_ecs_energie_n2,conso_chauffage_ef_energie_n1,conso_chauffage_ef_energie_n2,qualite_isolation_menuiseries,cout_total_5_usages_energie_n2,date_reception_dpe,cout_total_5_usages_energie_n1,cout_ecs_energie_n1,qualite_isolation_plancher_bas,modele_dpe,qualite_isolation_enveloppe,conso_chauffage_generateur_n1_installation_n1,type_energie_n1,emission_ges_eclairage,type_energie_n2,code_postal_ban,emission_ges_ecs,conso_5_usages_ef_energie_n2,conso_5_usages_ef,conso_5_usages_ef_energie_n1,code_insee_ban,deperditions_planchers_bas,nombre_niveau_immeuble,conso_5_usages_ep,date_fin_validite_dpe,deperditions_enveloppe,complement_adresse_batiment,code_region_ban,volume_stockage_generateur_n1_ecs_n1,surface_chauffee_installation_chauffage_n1,version_dpe,besoin_ecs,coordonnee_cartographique_x_ban,type_energie_principale_ecs,apport_solaire_saison_chauffe,adresse_ban,nombre_appartement,deperditions_renouvellement_air,_rand,surface_habitable_desservie_par_installation_ecs_n1,production_electricite_pv_kwhep_par_an,type_installation_chauffage,nombre_niveau_logement,surface_habitable_logement,cout_ecs,type_installation_ecs_n1,emission_ges_5_usages_energie_n1,appartement_non_visite,emission_ges_5_usages_energie_n2,apport_interne_saison_froide,emission_ges_5_usages_par_m2,description_generateur_chauffage_n1_installation_n1,qualite_isolation_plancher_haut_comble_perdu,apport_interne_saison_chauffe,apport_solaire_saison_froide,type_generateur_n1_installation_n1,nombre_logements_desservis_par_installation_ecs_n1,complement_adresse_logement,cout_auxiliaires,type_emetteur_installation_chauffage_n1,besoin_chauffage,configuration_installation_ecs_n1,description_installation_ecs_n1,classe_inertie_batiment,deperditions_ponts_thermiques,numero_dpe_remplace,emission_ges_refroidissement,hauteur_sous_plafond,conso_chauffage_ef,nom_commune_ban,_geopoint,date_visite_diagnostiqueur,type_batiment,periode_construction,type_installation_ecs,conso_ecs_ep,numero_dpe_immeuble_associe,conso_ecs_ef,emission_ges_5_usages,date_derniere_modification_dpe,etiquette_ges,identifiant_ban,deperditions_baies_vitrees,type_energie_generateur_n1_ecs_n1,ubat_w_par_m2_k,numero_etage_appartement,nom_commune_brut,conso_ef_installation_ecs_n1,classe_consommation_energie,description_generateur_n1_ecs_n1,code_departement_ban,type_installation_chauffage_n1,methode_application_dpe,adresse_brut,cout_total_5_usages,categorie_enr,conso_refroidissement_ef,conso_eclairage_ef,deperditions_planchers_hauts,zone_climatique,conso_ef_generateur_n1_ecs_n1,emission_ges_ecs_energie_n1,emission_ges_ecs_energie_n2,cout_refroidissement,conso_chauffage_ep,conso_eclairage_ep,usage_generateur_n1_installation_n1,nom_rue_ban,qualite_isolation_murs,type_installation_solaire_n1,classe_altitude,adresse_complete_brut,conso_refroidissement_ep,type_energie_chauffage,numero_dpe,_i,besoin_refroidissement,emission_ges_chauffage_energie_n2,emission_ges_chauffage_energie_n1,cout_chauffage_energie_n2,deperditions_portes,cout_chauffage_energie_n1,coordonnee_cartographique_y_ban,type_energie_generateur_n1_installation_n1,code_postal_brut,emission_ges_auxiliaires,usage_generateur_n1_ecs_n1,_score,_id,presence_brasseur_air,isolation_toiture,type_generateur_chauffage_principal,type_generateur_chauffage_principal_ecs,protection_solaire_exterieure,logement_traversant,indicateur_confort_ete,inertie_lourde,numero_immatriculation_copropriete,configuration_installation_chauffage_n2,conso_chauffage_generateur_n1_installation_n2,conso_chauffage_installation_chauffage_n2,description_installation_chauffage_n2,surface_chauffee_installation_chauffage_n2,type_generateur_n1_installation_n2,type_emetteur_installation_chauffage_n2,description_generateur_chauffage_n1_installation_n2,type_installation_chauffage_n2,usage_generateur_n1_installation_n2,type_energie_generateur_n1_installation_n2,qualite_isolation_plancher_haut_toit_terrasse,systeme_production_electricite_origine_renouvelable,provenance_id_rnb,presence_production_pv,surface_ventilee,type_ventilation,surface_totale_capteurs_pv,id_rnb,nombre_module,production_ecs_solaire_installation_n1,annee_construction,facteur_couverture_solaire_n1,qualite_isolation_plancher_haut_comble_amenage,nom_residence,date_installation_generateur_n1_ecs_n1,cop_generateur_n1_ecs_n1,electricite_pv_autoconsommee,position_logement_dans_immeuble,typologie_logement,type_energie_climatisation,surface_climatisee,type_generateur_froid,conso_refroidissement_annuel,periode_installation_generateur_froid,description_generateur_froid,description_generateur_chauffage_n2_installation_n1,usage_generateur_n2_installation_n1,type_generateur_n2_installation_n1,type_energie_generateur_n2_installation_n1,conso_chauffage_generateur_n2_installation_n1,conso_ecs_ef_energie_n3,cout_ecs_energie_n3,conso_chauffage_ef_energie_n3,cout_total_5_usages_energie_n3,type_energie_n3,conso_5_usages_ef_energie_n3,emission_ges_5_usages_energie_n3,emission_ges_ecs_energie_n3,emission_ges_chauffage_energie_n3,cout_chauffage_energie_n3,description_generateur_chauffage_n2_installation_n2,usage_generateur_n2_installation_n2,type_generateur_n2_installation_n2,type_energie_generateur_n2_installation_n2,conso_chauffage_generateur_n2_installation_n2,adresse,lat,lon,score,ban_id
Installation de chauffage simple,8618.8,Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles,62,0.78,7089.1,226.4,11877.2,15.7,119.2,adresse géocodée ban à l'adresse,0,527.3,319.0,2026-01-02,0.0,1382.2,1075.7,Réseau de chaleur vertueux isolé avec équipement d'intermittence central collectif. Emetteur(s): radiateur monotube avec robinet thermostatique,269.0,414.2,5910.3,0.0,moyenne,454.0,2026-01-02,527.3,0.0,insuffisante,DPE 3CL 2021 méthode logement,insuffisante,8618.8,Réseau de Chauffage urbain,3.6,Électricité,75013,89.8,1553.7,7464.0,5910.3,75113,322.5,6.0,8862.4,2036-01-01,23904.0,250701STH_ELOGIE_PARIS 1329698,11.0,100.0,7089.1,2.6,190733.0,654022.35,Électricité,4055.7,62 Rue du Dessous des Berges 75013 Paris,195.0,8402.5,845575,708.9,0.0,collectif,1.0,27.7,414.2,installation individuelle,1075.7,1.0,101.1,0.0,42.0,Réseau de chaleur isolé,insuffisante,263865.1,0.0,Réseau de chaleur isolé,1.0,Batiment 01053001010112,24.1,Radiateur monotube avec robinet thermostatique sur réseau collectif eau chaude haute température(sup ou egal 65°C),1153265.1,Un seul système d'ECS sans solaire,"Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 100 L",Lourde,2148.0,2575E2183562F,0.0,2.5,5910.3,Paris,"48.82779300100895,2.3737170147307167",2025-07-01,appartement,avant 1948,individuel,2626.2,2675E0004013L,1382.2,1176.8,2026-01-02,D,75113_2756_00062,73.4,Électricité,1.99,0.0,PARIS 13,1691.4,E,Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles),75.0,installation collective,dpe appartement généré à partir des données DPE immeuble,BAT 2/ 62 RUE REGNAULT - 7/11 RUE DU DESSOUS DES BERGES,981.3,réseau de chaleur ou de froid vertueux,0.0,52.4,1080.4,H1a,1691.4,0.0,89.8,0.0,5910.3,99.5,chauffage,Rue du Dessous des Berges,insuffisante,Non affecté,inférieur à 400m,BAT 2/ 62 RUE REGNAULT - 7/11 RUE DU DESSOUS DES BERGES 75013 PARIS 13,0.0,Réseau de Chauffage urbain,2675E0004081B,29896403355024,0.0,0.0,1075.7,0.0,0.0,527.3,6858819.47,Réseau de Chauffage urbain,75013,7.6,ecs,,293f3772f92794c8768a95aa8e4f48910fb657d7563d473543597a9daf0174b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62 Rue du Dessous des Berges 75013 Paris,48.827793,2.373717,0.9803254545454544,75113_2756_00062
Installation de chauffage simple,1906.6,Réseau de chaleur isolé,23,0.6,21453.0,566.1,1.2,12.1,298.0,adresse géocodée ban à l'adresse,0,170.1,220.0,2026-01-06,1532.0,0.0,335.6,Réseau de chaleur vertueux isolé réseau isolé (système collectif). Emetteur(s): radiateur bitube sans robinet thermostatique,204.0,0.0,1906.6,0.0,insuffisante,71.8,2026-01-06,306.8,136.7,très bonne,DPE 3CL 2021 méthode logement,moyenne,1906.6,Réseau de Chauffage urbain,2.4,Électricité,92800,269.6,332.8,3771.5,3438.6,92062,0.0,,4071.0,2036-01-05,43.7,01/IMO/1253/F.B,11.0,0.0,18.5,2.6,758.4,644049.33,Réseau de Chauffage urbain,856.5,23 Rue Louis Pouey 92800 Puteaux,1.0,10.4,241749,18.5,0.0,collectif,1.0,18.5,136.7,installation collective,605.2,,21.5,0.0,33.0,Réseau de chaleur isolé,très bonne,850.6,0.0,Réseau de chaleur isolé,1.0,38ème étage,59.7,Radiateur bitube sans robinet thermostatique sur réseau collectif eau chaude haute température(sup ou egal 65°C),1303.3,Un seul système d'ECS sans solaire,Combiné au système de chauffage,Lourde,2.6,,0.0,2.5,1906.6,Puteaux,"48.88771700727831,2.2369889612509066",2025-11-04,appartement,1989-2000,collectif,1532.0,,1532.0,626.7,2026-01-06,C,92062_5172_00023,29.6,Réseau de Chauffage urbain,0.66,0.0,PUTEAUX,1532.0,C,Réseau de chaleur isolé,92.0,installation collective,dpe appartement individuel,23 Rue Louis Pouey,378.5,réseau de chaleur ou de froid vertueux,0.0,34.9,0.0,H1a,1532.0,269.6,0.0,0.0,1906.6,66.3,chauffage + ecs,Rue Louis Pouey,moyenne,Non affecté,inférieur à 400m,23 Rue Louis Pouey 92800 PUTEAUX,0.0,Réseau de Chauffage urbain,2692E0029561S,29896403355040,0.0,0.0,335.6,0.0,0.0,170.1,6865570.72,Réseau de Chauffage urbain,92800,19.1,chauffage + ecs,,db430d511b90dac3215a8bcd9417960d129011632c3989948e93171b56abdc1f,0.0,0.0,Réseau de chaleur isolé,Réseau de chaleur isolé,0.0,0.0,insuffisant,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 Rue Louis Pouey 92800 Puteaux,48.887717,2.236989,0.9636172727272726,92062_5172_00023
Installation de chauffage simple,5458.6,Ballon électrique à accumulation vertical Autres ou inconnue,32,0.73,,0.0,62.8,17.6,0.0,adresse géocodée ban à l'adresse,0,1168.2,309.0,2026-01-08,1559.9,,431.2,"Radiateur électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",162.0,,5458.6,,bonne,,2026-01-08,1519.7,333.9,très bonne,DPE 3CL 2021 méthode logement,moyenne,5458.6,Électricité,5.7,,75018,101.4,,7100.9,7100.9,75118,0.0,,13491.8,2036-01-07,138.8,060126.13799,11.0,80.0,43.6,2.6,1067.2,652217.07,Électricité,265.3,32 Rue Eugène Süe 75018 Paris,1.0,49.8,385945,43.6,0.0,individuel,1.0,43.6,333.9,installation individuelle,538.3,,,0.0,12.0,"Electrique - Radiateur électrique à inertie (modélisé comme un radiateur NFC, NF** et NF***)",très bonne,1409.2,0.0,"radiateur électrique NFC, NF** et NF***",1.0,4ème étage à gauche,0.0,"radiateur électrique NFC, NF** et NF***",6231.6,Un seul système d'ECS sans solaire,"Ballon électrique à accumulation vertical (autres catégorie ou inconnue), contenance ballon 80 L",Moyenne,12.0,,0.0,2.6,5458.6,Paris,"48.891459971807365,2.3483300483294514",2026-01-08,appartement,avant 1948,individuel,2963.8,,1559.9,538.3,2026-01-08,C,75118_3440_00032,12.3,Électricité,0.7,0.0,PARIS,1559.9,E,Electrique - Ballon électrique à accumulation vertical (autres catégorie ou inconnue),75.0,installation individuelle,dpe appartement individuel,32 Rue Eugène Süe,1519.7,,0.0,82.4,0.0,H1a,1559.9,101.4,,0.0,10371.3,156.6,chauffage,Rue Eugène Süe,insuffisante,Non affecté,inférieur à 400m,32 Rue Eugène Süe 75018 PARIS,0.0,Électricité,2675E0046936I,29896403355117,0.0,,431.2,,1.9,1168.2,6865913.78,Électricité,75018,0.0,ecs,,7b21844b6ce330c5625f61789d2480613071ff29ed2e0270b530a082c66f324d,0.0,0.0,"radiateur électrique NFC, NF** et NF***",Ballon électrique à accumulation vertical Autres ou inconnue,0.0,1.0,insuffisant,0.0,AC5518204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 Rue Eugène Süe 75018 Paris,48.89146,2.34833,0.9751381818181816,75118_3440_00032
Installation de chauffage simple,5097.7,Ballon électrique à accumulation horizontal,1,0.66,,0.0,82.4,21.9,0.0,adresse géocodée ban à l'adresse,0,1429.4,298.0,2026-01-08,1771.4,,535.1,"Radiateur électrique à inertie (modélisé comme un radiateur NFC, NF** et NF***) avec programmateur pièce par pièce (système individuel)",157.0,,6773.9,,bonne,,2026-01-08,1825.2,373.8,très bonne,DPE 3CL 2021 méthode logement,insuffisante,5097.7,Électricité,7.2,,75020,115.1,,8649.3,8649.3,75120,0.0,,16433.7,2036-01-07,168.7,26/01/01356,11.0,80.0,41.8,2.6,1180.0,655537.17,Électricité,470.5,1 Avenue Taillade 75020 Paris,1.0,60.5,455502,55.0,0.0,individuel,1.0,55.0,373.8,installation individuelle,657.5,,,0.0,11.0,"Electrique - Radiateur électrique à inertie (modélisé comme un radiateur NFC, NF** et NF***)",très bonne,1859.6,0.0,"radiateur électrique NFC, NF** et NF***",1.0,Etage 4; Porte Gauche,0.0,"radiateur électrique NFC, NF** et NF***",7859.5,Un seul système d'ECS sans solaire,"Ballon électrique à accumulation horizontal, contenance ballon 80 L",Moyenne,8.7,,0.0,2.8,6773.9,Paris,"48.87487395641234,2.39380403972456",2026-01-08,appartement,avant 1948,individuel,3365.7,,1771.4,657.5,2026-01-08,C,75120_9146_00001,15.6,Électricité,2.09,0.0,PARIS 20,1771.4,E,Electrique - Ballon électrique à accumulation horizontal,75.0,installation individuelle,dpe appartement individuel,1 AV. TAILLADE,1825.2,,0.0,104.0,0.0,H1a,1771.4,115.1,,0.0,12870.5,197.5,chauffage,Avenue Taillade,insuffisante,Non affecté,inférieur à 400m,1 AV. TAILLADE 75020 PARIS 20,0.0,Électricité,2675E0044676K,29896403355153,0.0,,535.1,,1.6,1429.4,6864042.95,Électricité,75020,0.0,ecs,,6bb682445218f36668f8b635dfc334274e7043f865088f8e1ac3a2c050cf69c3,0.0,0.0,"radiateur électrique NFC, NF** et NF***",Ballon électrique à accumulation horizontal,0.0,1.0,insuffisant,0.0,,Installation de chauffage simple,1676.3,1676.3,"Radiateur électrique à inertie (modélisé comme un radiateur NFC, NF** et NF***) avec programmateur pièce par pièce (système individuel)",13.3,"radiateur électrique NFC, NF** et NF***","radiateur électrique NFC, NF** et NF***","Electrique - Radiateur électrique à inertie (modélisé comme un radiateur NFC, NF** et NF***)",installation individuelle,chauffage,Électricité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Avenue Taillade 75020 Paris,48.874874,2.393804,0.9692781818181816,75120_9146_00001
Installation de chauffage simple,1018988.8,Réseau de chaleur isolé,9,0.82,4431.0,305.4,10808.1,19.7,160.7,adresse géocodée ban à l'adresse,0,615.5,293.0,2026-01-06,1506.0,0.0,1255.6,"Réseau de chaleur vertueux isolé avec équipement d'intermittence central collectif, réseau isolé. Emetteur(s): radiateur monotube avec robinet thermostatique",287.0,0.0,6899.0,0.0,bonne,52.4,2026-01-06,749.8,134.4,très bonne,DPE 3CL 2021 méthode logement,insuffisante,1018988.8,Réseau de Chauffage urbain,3.9,Électricité,75013,274.1,217.4,8622.5,8405.1,75113,9.8,10.0,8818.2,2036-01-05,16362.9,251016STH_PARIS 1331293,11.0,9000.0,4431.0,2.6,139490.3,654340.75,Réseau de Chauffage urbain,2161.9,9 Rue du Chevaleret 75013 Paris,160.0,3066.2,6693,4431.0,0.0,collectif,1.0,30.0,134.4,installation collective,1529.7,1.0,14.2,0.0,51.0,Réseau de chaleur isolé,,177611.7,0.0,Réseau de chaleur isolé,1.0,Batiment 01050064010024,32.7,Radiateur monotube avec robinet thermostatique sur réseau collectif eau chaude haute température(sup ou egal 65°C),805060.5,Un seul système d'ECS sans solaire,"Combiné au système de chauffage, contenance ballon 9000 L",Très lourde,2340.0,,0.0,2.5,6899.0,Paris,"48.825799005332485,2.3780779665295646",2025-10-16,appartement,1948-1974,collectif,1506.0,2675E0023675R,1506.0,1543.9,2026-01-06,D,75113_1990_00009,24.8,Réseau de Chauffage urbain,2.1,0.0,PARIS 13,298056.1,E,Réseau de chaleur isolé,75.0,installation collective,dpe appartement généré à partir des données DPE immeuble,3-5-7-9 rue du Chevaleret,802.2,réseau de chaleur ou de froid vertueux,0.0,56.7,112.0,H1a,298056.1,274.1,0.0,0.0,6899.0,107.7,chauffage + ecs,Rue du Chevaleret,insuffisante,Non affecté,inférieur à 400m,3-5-7-9 rue du Chevaleret 75013 PARIS 13,0.0,Réseau de Chauffage urbain,2675E0023773L,29896403355289,0.0,0.0,1255.6,0.0,2.0,615.5,6858595.23,Réseau de Chauffage urbain,75013,10.3,chauffage + ecs,,aa39a4018577e394366509985154f66672366e802713e30ecee6c19e07c8af63,,,Réseau de chaleur isolé,Réseau de chaleur isolé,,,,,,,,,,,,,,,,,très bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 Rue du Chevaleret 75013 Paris,48.825799,2.378078,0.9831936363636362,75113_1990_00009
Installation de chauffage simple,1793711.2,Réseau de chaleur isolé,9,0.74,13150.0,1121.7,13690.3,37.9,487.7,adresse géocodée ban à l'adresse,0,705.8,176.7,2025-04-08,1207.1,0.0,1131.3,"Réseau de chaleur vertueux isolé régulée, avec équipement d'intermittence central collectif, réseau isolé. Emetteur(s): radiateur bitube sans robinet thermostatique",167.0,0.0,7911.4,0.0,bonne,132.8,2025-04-08,813.5,107.7,insuffisante,DPE 3CL 2021 méthode logement,insuffisante,1793711.2,Réseau de Chauffage urbain,7.5,Électricité,75015,172.6,596.8,9715.3,9118.5,75115,338.0,16.0,10252.4,2035-04-07,33053.9,25.04.04-PH-176-115LBD,11.0,0.0,13150.0,2.4,277237.5,648436.51,Réseau de Chauffage urbain,454743.5,9 Rue des Périchaux 75015 Paris,233.0,5885.8,952163,13150.0,165.1,collectif,1.0,58.0,107.7,installation collective,1303.9,1.0,38.7,0.0,23.0,Réseau de chaleur isolé,,441556.0,0.0,Réseau de chaleur isolé,1.0,026501,94.9,Radiateur bitube sans robinet thermostatique sur réseau collectif eau chaude haute température(sup ou egal 65°C),1257212.5,Un seul système d'ECS avec solaire,"Combiné au système de chauffage, couplé avec un système solaire",Moyenne,6951.2,,0.0,2.5,7911.4,Paris,"48.830526032846976,2.2975909653308135",2025-04-04,appartement,1948-1974,collectif,1207.1,2575E1200325K,1207.1,1342.7,2026-01-08,C,75115_7265_00009,5971.5,Réseau de Chauffage urbain,2.2,0.0,PARIS 15,274639.6,C,Réseau de chaleur isolé,75.0,installation collective,dpe appartement généré à partir des données DPE immeuble,HP3 : 115LBD - 9 rue des Périchaux,946.3,Il existe plusieurs descriptifs ENR,0.0,109.1,171.2,H1a,274639.6,172.6,0.0,0.0,7911.4,251.0,chauffage + ecs,Rue des Périchaux,insuffisante,ECS solaire seule sup 5 ans,inférieur à 400m,HP3 : 115LBD - 9 rue des Périchaux 75015 PARIS 15,0.0,Réseau de Chauffage urbain,2575E1200511O,29896403355412,0.0,0.0,1131.3,0.0,45.9,705.8,6859170.37,Réseau de Chauffage urbain,75015,31.2,chauffage + ecs,,03bab7848120dd4014cb1f07b86a0963597b9f12d60a0bfef9fdd2912c91f3d7,,,Réseau de chaleur isolé,Réseau de chaleur isolé,,,,,,,,,,,,,,,,,très bonne,Solaire Photovoltaïque,Reprise RNB,1.0,13150.0,VMC DF collective avec échangeur avant 2013,72.0,RH7SSWVTJ814,60.0,96494993.1,1969.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 Rue des Périchaux 75015 Paris,48.830526,2.297591,0.9763509090909092,75115_7265_00009
Installation de chauffage simple,2912.0,Ballon électrique à accumulation vertical Autres ou inconnue,135,0.82,6620.0,2021.9,58.5,44.6,1064.2,adresse géocodée ban à l'adresse,0,778.3,154.0,2026-01-07,0.0,2251.7,1894.7,"Chaudière collective gaz basse température installée entre 2001 et 2015 régulée, réseau isolé. Emetteur(s): radiateur bitube sans robinet thermostatique",121.0,546.5,8346.7,0.0,très bonne,827.9,2026-01-07,778.3,0.0,très bonne,DPE 3CL 2021 méthode logement,insuffisante,2912.0,Gaz naturel,12.7,Électricité,75020,146.4,3499.8,11846.5,8346.7,75120,0.0,,14996.3,2036-01-06,154.2,26/IMO/0834,11.0,65.0,32.4,2.6,1470.8,656118.56,Électricité,1196.7,135 Avenue Gambetta 75020 Paris,1.0,47.5,118517,48.7,0.0,collectif,1.0,97.3,546.5,installation individuelle,1894.7,,227.2,0.0,21.0,Gaz Naturel - Chaudière gaz basse température installée entre 2001 et 2015,très bonne,2904.2,0.0,Chaudière gaz basse température 2001-2015,1.0,,236.8,Radiateur bitube sans robinet thermostatique sur réseau collectif eau chaude basse ou moyenne température(inf 65°C),5441.7,Un seul système d'ECS sans solaire,"Ballon électrique à accumulation vertical (autres catégorie ou inconnue), contenance ballon 65 L",Très lourde,27.7,,0.0,2.5,8346.7,Paris,"48.8689309951478,2.401798985425692",2026-01-07,appartement,1948-1974,individuel,4278.2,,2251.7,2121.9,2026-01-07,C,75120_3933_00135,20.5,Électricité,2.72,0.0,"PARIS 20, France",1125.8,C,Electrique - Ballon électrique à accumulation vertical (autres catégorie ou inconnue),75.0,installation collective,dpe appartement individuel,"135, avenue Gambetta",1606.2,,0.0,183.9,0.0,H1a,1125.8,0.0,146.4,0.0,8346.7,349.4,chauffage,Avenue Gambetta,insuffisante,Non affecté,inférieur à 400m,"135, avenue Gambetta 75020 PARIS 20, France",0.0,Gaz naturel,2675E0034950I,29896403355573,0.0,0.0,1894.7,0.0,0.0,778.3,6863377.66,Gaz naturel,75020,68.1,ecs,,455e98fc37323e655b2667f4cacdee652f50873a0d7de685646844f5efbe078f,0.0,0.0,Chaudière gaz à condensation 2001-2015,Ballon électrique à accumulation vertical Autres ou inconnue,1.0,1.0,bon,1.0,,Installation de chauffage simple,2811.0,2811.0,"Chaudière collective gaz à condensation installée entre 2001 et 2015 régulée, réseau isolé. Emetteur(s): radiateur bitube sans robinet thermostatique",32.4,Chaudière gaz à condensation 2001-2015,Radiateur bitube sans robinet thermostatique sur réseau collectif eau chaude haute température(sup ou egal 65°C),Gaz Naturel - Chaudière gaz à condensation installée entre 2001 et 2015,installation collective,chauffage,Gaz naturel,,,Logiciel,,,,,3D9TRMZMD2QT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135 Avenue Gambetta 75020 Paris,48.868931,2.401799,0.983211818181818,75120_3933_00135
Installation de chauffage simple,2167.5,Ballon électrique à accumulation vertical Catégorie C ou 3 étoiles,112,0.8,,0.0,23.1,9.5,0.0,adresse géocodée ban à l'adresse,0,519.0,285.0,2026-01-10,954.4,,171.2,"Convecteur électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",150.0,,2167.5,,insuffisante,,2026-01-10,757.1,228.5,très bonne,DPE 3CL 2021 méthode logement,très bonne,2167.5,Électricité,2.7,,75015,62.0,,3161.6,3161.6,75115,0.0,,6007.0,2036-01-09,57.6,2471_TOU,11.0,45.0,21.0,2.6,790.0,648071.67,Électricité,275.9,112 Rue Olivier de Serres 75015 Paris,1.0,23.5,987479,21.0,0.0,individuel,1.0,21.0,228.5,installation individuelle,236.0,,,0.0,11.0,"Electrique - Convecteur électrique NFC, NF** et NF***",très bonne,923.0,0.0,"Convecteur électrique NFC, NF** et NF***",1.0,Esc. A; Etage 4; Porte Face,0.0,"Convecteur électrique NFC, NF** et NF***",2421.9,Un seul système d'ECS sans solaire,"Ballon électrique à accumulation vertical (catégorie C ou 3 étoiles), contenance ballon 45 L",Légère,4.0,2675E0067082E,0.0,2.3,2167.5,Paris,"48.83140297264581,2.292609003557527",2025-12-30,appartement,avant 1948,individuel,1813.3,,954.4,236.0,2026-01-10,B,75115_6889_00112,6.1,Électricité,0.37,0.0,"PARIS 15, France",954.4,D,Electrique - Ballon électrique à accumulation vertical (catégorie C ou 3 étoiles),75.0,installation individuelle,dpe appartement individuel,112 rue de Sèvres,757.1,,0.0,39.7,0.0,H1a,954.4,62.0,,0.0,4118.2,75.5,chauffage,Rue Olivier de Serres,insuffisante,Non affecté,inférieur à 400m,"112 rue de Sèvres 75015 PARIS 15, France",0.0,Électricité,2675E0067100W,29896403355636,0.0,,171.2,,1.0,519.0,6859271.14,Électricité,75015,0.0,ecs,,3b7800e68b27a15d8d099494598552f6f511e594f4f39a0539cf69780f73fff6,0.0,0.0,"Convecteur électrique NFC, NF** et NF***",Ballon électrique à accumulation vertical Catégorie C ou 3 étoiles,0.0,0.0,insuffisant,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112 Rue Olivier de Serres 75015 Paris,48.831403,2.292609,0.9817181818181816,75115_6889_00112
Installation de chauffage simple,416024.2,Réseau de chaleur isolé,73,0.84,2352.8,875.8,3906.4,54.5,460.9,adresse géocodée ban à l'adresse,0,1309.3,226.0,2026-01-06,2957.6,0.0,2671.1,"Réseau de chaleur vertueux isolé régulée, avec équipement d'intermittence central collectif, réseau isolé. Emetteur(s): radiateur monotube avec robinet thermostatique",219.0,0.0,14676.1,0.0,très bonne,149.6,2026-01-06,1573.1,263.8,insuffisante,DPE 3CL 2021 méthode logement,insuffisante,416024.2,Réseau de Chauffage urbain,10.8,Électricité,75015,538.3,617.8,18251.5,17633.7,75115,48.5,8.0,18807.6,2036-01-05,6789.0,251103STH_ELOGIE_PARIS 1531472,11.0,1500.0,2352.8,2.6,49051.3,647499.39,Réseau de Chauffage urbain,4032.1,73 Rue de la Convention 75015 Paris,41.0,1781.4,954842,2352.8,0.0,collectif,1.0,83.0,263.8,installation collective,3209.3,0.0,40.3,0.0,39.0,Réseau de chaleur isolé,insuffisante,78657.9,0.0,Réseau de chaleur isolé,1.0,BATIMENT 01064013020016,95.1,Radiateur monotube avec robinet thermostatique sur réseau collectif eau chaude basse ou moyenne température(inf 65°C),329537.2,Un seul système d'ECS sans solaire,"Combiné au système de chauffage, contenance ballon 1500 L",Moyenne,749.5,,0.0,2.5,14676.1,Paris,"48.842698041217474,2.2846579406293737",2025-11-03,appartement,avant 1948,collectif,2957.6,2675E0021791F,2957.6,3249.7,2026-01-06,D,75115_2300_00073,36.5,Réseau de Chauffage urbain,2.55,0.0,PARIS 15,104810.6,D,Réseau de chaleur isolé,75.0,installation collective,dpe appartement généré à partir des données DPE immeuble,73 rue de la Convention,1722.7,réseau de chaleur ou de froid vertueux,0.0,156.9,239.9,H1a,104810.6,538.3,0.0,0.0,14676.1,298.1,chauffage + ecs,Rue de la Convention,insuffisante,Non affecté,inférieur à 400m,73 rue de la Convention 75015 PARIS 15,0.0,Réseau de Chauffage urbain,2675E0021821J,29896403355659,0.0,0.0,2671.1,0.0,26.8,1309.3,6860532.28,Réseau de Chauffage urbain,75015,29.5,chauffage + ecs,,819e5f2badfde44a0448bab0b8d457042345f86998687183df16ed5d232f6208,,,Réseau de chaleur isolé,Réseau de chaleur isolé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73 Rue de la Convention 75015 Paris,48.842698,2.284658,0.98514,75115_2300_00073
